Date,AAL,AAPL,ADBE,ADPT,AGRX,AMAT,AMD,AMZN,ASML,ASTS,ATRO,AVGO,BE,BLK,BRK.B,CAT,CCJ,COPX,CRM,CSCO,CVX,DAL,DASH,DIS,DKS,EA,GE,GH,GLUU,GOLD,GOOGL,GPRO,GS,IAU,IBN,INFY,INTC,IREN,JNJ,JPM,KTOS,LEU,LMT,LRCX,MA,MDB,META,MOH,MSFT,MU,NBIS,NFLX,NOC,NOK,NVDA,ORCL,PEN,PL,PLTR,PYPL,QBTS,QCOM,QUBT,RDDT,RGTI,RIVN,RKLB,RTX,S,SHOP,SLAB,SLB,SLV,SNAP,SNDK,STX,TCGL,TEAM,TSLA,TSM,TXN,UAL,UBER,UEC,UNH,URA,UUUU,V,VLO,VMW,VOO,VRTX,WDC,WKHS,WMT,WORK,ZS
2025-08-25,13.0000,227.1600,363.2100,12.6700,,161.9900,163.3600,227.9400,754.4600,50.0100,36.4300,294.2300,49.3500,1137.1000,486.1800,432.3000,74.9700,48.2200,247.8700,67.1400,158.2000,60.4100,245.2800,117.7100,227.8400,172.7600,266.6100,61.8800,,23.8000,208.4900,1.6500,738.7900,63.4400,32.3300,17.3300,24.5500,23.1200,178.4100,294.9000,66.9000,185.2800,447.7200,101.2800,593.2100,218.4400,753.3000,175.1700,504.2600,116.4200,70.0200,121.8070,586.7400,4.3400,179.8100,235.4100,264.1700,7.0600,157.1700,69.4800,15.0200,156.4200,15.2100,219.7300,14.4700,13.1100,47.2200,156.2700,16.5800,140.5300,142.2200,35.6500,35.0200,7.0000,46.7800,164.0000,,168.6700,346.6000,235.5900,205.9700,102.3400,95.1600,10.4000,304.8600,39.4900,10.9300,348.8200,147.1100,,590.7000,388.9400,79.2200,16.9200,96.0700,,269.6600
2025-08-26,13.1500,229.3100,354.9100,12.8000,,164.5100,166.6200,228.7100,763.2000,50.4300,36.6900,298.0100,49.9400,1139.8000,492.2100,431.2600,76.5100,48.8300,243.7400,68.3900,157.3600,61.1500,248.7900,117.6500,226.8100,172.2300,273.9400,63.4300,,23.4300,207.1400,1.8000,748.9500,63.8800,31.8600,17.2200,24.3500,22.9900,176.4900,298.5700,68.0500,208.6700,455.4600,103.6300,591.6100,214.3400,754.1000,174.7800,502.0400,116.5000,70.4800,122.6090,593.0200,4.2900,181.7700,234.2100,266.0000,6.9800,160.8700,70.1800,15.4500,159.1700,15.2300,219.4300,15.3000,13.2100,48.1300,159.5700,16.4200,140.8500,141.8100,35.3200,35.0200,7.0200,47.3500,165.2400,,164.2500,351.6700,238.7200,205.9800,104.1300,96.5300,10.7000,300.4300,40.4500,12.3100,351.1800,146.9500,,593.0600,387.1800,79.7100,16.6800,96.0500,,267.6800
2025-08-27,13.1300,230.4900,356.3500,12.9700,,164.3900,167.1300,229.1200,770.0000,48.2500,36.5300,300.2500,50.8500,1131.6300,495.7200,432.6700,75.2800,48.4800,250.1600,68.4400,159.2400,61.2600,245.6500,118.0900,226.0100,172.6000,273.3500,63.5000,,22.9100,207.4800,1.7000,749.6700,64.0100,31.9600,17.3600,24.8500,22.3550,176.7900,299.2800,67.9200,198.2900,454.4700,103.6700,590.6600,295.7000,747.3800,176.1200,506.7400,117.7500,70.1000,122.3500,586.6100,4.3200,181.6000,235.8100,266.9300,7.0800,156.7200,69.6500,15.2300,159.7700,14.8100,211.1000,15.3900,13.2200,46.2500,159.8400,17.1500,139.8900,139.6600,35.9800,34.9900,6.9900,48.4400,167.2400,,171.8800,349.6000,239.2900,205.4700,104.2100,95.3300,10.3700,303.8800,39.6800,11.4000,350.3500,150.7700,,594.4200,389.0800,80.6700,16.3200,96.0800,,273.0700
2025-08-28,13.2500,232.5600,353.9600,13.3100,,165.2700,168.5800,231.6000,763.4600,48.9500,37.8300,308.6500,54.8000,1130.4800,499.8600,434.9100,78.6300,48.9400,254.5300,69.4300,159.3200,61.9700,247.3300,117.6400,215.0800,170.9900,276.0000,64.4700,,22.9700,211.6400,1.6600,751.2200,64.4900,31.7400,17.0000,24.9300,23.0400,175.4500,301.0700,68.5100,209.3800,456.1800,104.0900,590.4800,318.1000,751.1100,174.7200,509.6400,122.0000,72.0400,123.1450,587.9000,4.2900,180.1700,240.3200,271.6800,7.2100,158.1200,70.0600,15.9200,160.8000,16.1000,225.5400,16.5800,13.6400,47.9100,160.6600,17.6100,141.5400,137.4500,36.4800,35.5200,7.1000,50.8700,172.3800,,176.7800,345.9800,238.2700,204.0900,105.0800,95.9600,10.4800,302.2900,40.9800,11.6800,349.8600,151.1600,,596.5200,392.0500,82.0400,16.4400,96.1100,,280.4200
2025-08-29,13.3700,232.1400,356.7000,13.1800,,160.7600,162.6300,229.0000,742.6200,48.9400,36.3700,297.3900,52.9400,1127.1400,502.9800,419.0400,77.3900,49.8100,256.2500,69.0900,160.6000,61.7800,245.2500,118.3800,212.8000,171.9500,275.2000,67.4200,,23.4100,212.9100,1.5600,745.2500,65.1000,31.7400,16.8200,24.3500,26.4800,177.1700,301.4200,65.8400,201.7300,455.6300,100.1500,595.2900,315.6100,738.7000,180.8300,506.6900,119.0100,68.3200,120.8250,590.0400,4.3000,174.1800,226.1300,272.6400,7.0900,156.7100,70.1900,15.6200,160.7300,15.7800,225.0800,16.2300,13.5700,48.6000,158.6000,18.8600,141.2800,134.3500,36.8400,36.1900,7.1400,52.4700,167.4000,,177.7800,333.8700,230.8700,202.4800,105.0000,93.7500,10.6900,309.8700,40.6700,11.5600,351.7800,152.0100,,593.0800,391.0200,80.3400,15.8400,96.9800,,277.0500
2025-09-02,13.3900,229.7200,345.6300,12.8400,,157.5700,162.3200,225.3400,725.8500,48.7600,36.5100,298.2400,51.3500,1114.7700,501.1400,416.0500,75.4200,50.1500,252.8600,67.8000,161.8300,61.1300,244.1000,118.2700,209.2700,171.4500,275.3900,66.5100,,23.5600,211.3500,1.4900,730.8500,66.6500,31.5500,16.8900,24.2100,29.1100,178.0600,299.7000,66.0900,203.8900,452.5000,97.0300,591.8700,318.2900,735.1100,183.2500,505.1200,118.4800,65.7200,121.4110,589.3200,4.2300,170.7800,225.3000,269.5000,6.6500,157.0900,69.2500,15.8500,158.7800,15.0500,220.0600,15.5200,13.8700,49.3100,158.0100,17.7000,139.0400,130.2900,35.9000,37.1500,7.3300,51.0700,170.5000,,172.6800,329.3600,228.3900,199.8100,104.6800,92.8100,10.9800,308.8000,40.6200,11.3600,350.0700,154.2800,,588.7100,401.0000,81.9100,15.4800,97.8500,,274.5700
2025-09-03,13.4400,238.4700,348.5000,12.8500,,156.2500,162.1300,225.9900,736.8200,45.2200,36.8000,302.3900,52.4500,1099.4900,501.4900,415.1200,77.1700,51.0300,256.4500,67.6700,158.0600,61.2700,248.8300,117.3800,210.2000,167.8600,275.9300,65.0600,,23.8500,230.6600,1.4800,730.5600,67.2000,31.7000,16.6400,24.0000,28.2100,178.0000,299.5100,64.5000,201.5400,449.0600,97.7400,593.2800,312.8800,737.0500,177.0400,505.3500,118.7200,65.6500,122.6180,581.0100,4.3800,170.6200,223.4500,269.7100,6.4400,154.9000,69.6400,15.3000,157.2800,14.5500,223.1400,15.0400,14.4400,43.5300,158.1100,18.0200,140.2200,131.0300,35.0000,37.3400,7.2500,53.0100,176.3200,,170.6800,334.0900,231.3900,195.7400,106.1600,92.9400,11.5100,307.8800,41.3400,11.4400,350.8700,155.3800,,591.7200,396.6200,86.0000,15.6000,99.4400,,270.5800
2025-09-04,12.8600,239.7800,344.3100,13.0200,,158.2400,161.7900,235.6800,753.4300,41.8600,39.0600,306.1000,54.9100,1108.7600,506.9100,420.2200,76.3100,50.1400,244.0100,67.9900,157.6900,60.5500,248.7800,118.8100,222.0300,168.0300,282.2700,61.3600,,23.8700,232.3000,1.4600,748.9000,66.9100,31.8800,16.5900,24.6100,26.1300,178.7600,303.8200,63.5900,199.0100,456.8500,100.4200,595.6400,322.0500,748.6500,170.8300,507.9700,124.2100,64.9100,125.7480,579.7600,4.6000,171.6600,223.0000,279.7200,6.4600,156.1400,68.4600,15.2900,159.7100,14.7600,232.1100,15.1200,13.7000,42.9900,158.6800,18.1500,145.1500,134.9200,36.0100,36.9300,7.0900,62.5000,183.9800,,168.0800,338.5300,235.2100,187.2900,106.0500,91.9800,11.2800,310.3800,40.4000,11.2300,350.9900,155.3900,,596.5900,396.9300,90.4900,14.8800,100.9300,,268.2500
2025-09-05,13.0800,239.6900,348.9700,12.8500,,162.7500,151.1400,232.3300,781.7000,42.4100,38.6800,334.8900,57.0700,1099.1500,499.7700,423.0800,75.8500,51.0600,250.7600,66.9000,153.6600,61.1800,246.8500,117.9100,221.2400,168.6200,279.2300,60.1300,,23.8400,235.0000,1.4900,738.2100,67.7600,31.6700,16.3800,24.4900,26.1500,178.4300,294.3800,64.8100,205.3900,463.9000,102.9500,584.2200,324.7400,752.4500,174.6500,495.0000,131.3700,65.4700,124.3820,580.8000,4.5500,167.0200,232.8000,281.4600,6.5300,153.1100,68.2600,15.3700,159.8400,15.1100,240.0000,15.1000,14.2100,45.8400,157.5200,18.7300,146.8200,135.4800,35.8200,37.2100,7.3100,68.5500,188.1600,,172.4300,350.8400,243.4100,187.9300,106.5900,90.9900,11.1700,315.3900,40.7300,11.5600,343.2200,156.7700,,594.9600,396.1200,92.0400,15.1200,100.5100,,274.2000
2025-09-08,12.9500,237.8800,358.6600,12.5400,,162.0500,151.4100,235.8400,796.2500,40.7700,38.3900,345.6500,53.4400,1104.9200,493.7800,422.7800,77.2400,51.4200,252.2700,66.8800,154.0000,61.7600,250.6000,118.8400,223.8300,168.0600,276.0500,60.1700,,24.5800,234.0400,1.7200,741.8500,68.5400,31.8600,16.7900,24.4800,26.1900,178.1300,292.9100,64.1400,204.6800,459.1100,105.0700,586.6000,323.2900,752.3000,175.5500,498.2000,131.4600,64.0600,124.4760,581.9000,4.5900,168.3100,238.4800,285.5900,9.6600,156.1000,68.4000,15.4200,160.2400,15.2400,229.9800,15.1500,13.9900,47.7300,154.2200,18.4300,146.2200,134.7600,35.7800,37.5100,7.2200,70.4950,189.2400,,172.7000,346.4000,247.1900,185.8200,107.7700,94.3600,11.8200,320.2500,41.5300,11.9000,342.3000,157.3600,,596.5000,395.2500,93.2900,14.4000,102.2800,,281.6000
2025-09-09,12.7600,234.3500,354.0600,12.6100,,163.5000,155.8200,238.2400,805.1300,36.9100,38.2900,336.6700,55.0000,1105.6700,492.7200,418.0900,77.3900,51.4300,252.0600,67.3400,154.8500,60.6800,256.5300,117.3700,220.2700,166.0400,276.2400,59.4400,,24.4500,239.6300,1.6700,763.9200,68.4100,31.8000,17.0100,24.4400,30.1900,176.9600,297.8500,64.5600,217.9000,457.0600,105.5700,584.0000,331.0900,765.7000,181.5400,498.4100,135.2400,95.7200,126.3250,571.6300,4.5900,170.7600,241.5100,287.0900,9.0200,162.3600,67.6800,16.1500,158.6600,16.1950,240.2000,16.5000,13.9400,47.0300,151.7500,17.9800,143.4400,135.5600,35.7800,37.1800,7.2800,70.5100,191.5900,,182.3600,346.9700,250.9200,185.0300,105.6500,95.4500,12.0900,347.9200,41.9700,13.0800,343.9900,161.8300,,597.9500,396.4800,94.5400,14.2800,102.2900,,282.2900
2025-09-10,12.8200,226.7900,350.1600,12.4200,,163.4200,159.5400,230.3300,793.1400,37.5800,43.9000,369.5700,62.9600,1102.8900,490.0800,422.9100,79.4700,51.7900,242.5700,68.1300,157.7900,61.3900,257.4300,115.7900,227.0700,170.2700,283.4100,56.5700,,24.0400,239.1700,1.6300,769.5800,68.6400,31.6500,16.9800,24.7700,33.6300,175.7900,300.5400,65.6600,219.3000,463.8700,107.3600,579.3800,334.8700,751.9800,179.1500,500.3700,140.0000,93.3900,124.7710,579.8700,4.5700,177.3300,328.3300,271.9800,8.9700,166.7400,65.6400,16.0400,158.9500,15.4100,259.0300,16.1900,13.9100,46.1700,155.0000,17.8400,142.2000,132.2200,36.1600,37.4100,7.0500,73.9200,193.0400,,174.3200,347.7900,260.4400,184.0100,107.5100,94.2100,12.6000,346.7800,42.2200,12.6300,338.1200,158.5000,,599.6800,388.5500,95.0200,13.9200,100.4100,,278.7900
2025-09-11,12.9500,230.0300,350.5500,13.4900,,170.1500,155.6700,229.9500,804.1600,38.3700,40.4600,359.6300,67.2900,1134.1801,496.9100,431.3800,79.8900,53.0000,246.2800,67.6900,158.2500,60.4400,260.1900,117.0800,230.9300,169.8900,281.5600,56.8000,,25.0100,240.3700,2.0000,784.7300,68.5300,31.9800,17.0700,24.6100,32.8500,178.5000,305.5600,67.6700,224.3200,470.7300,115.5800,588.7300,332.1000,750.9000,188.4400,501.0100,150.5700,89.1900,120.3500,582.9500,4.6200,177.1700,307.8600,276.4000,9.6700,164.3600,67.2700,16.5200,161.5100,15.8900,260.5400,16.6900,13.9700,48.4300,157.6500,18.4600,145.0300,135.5200,36.0300,37.7900,7.2900,84.3000,196.8100,,176.7100,368.8100,258.9100,184.3500,109.3600,94.6800,12.0500,353.6100,42.6500,12.5300,343.4900,157.5900,,604.5700,397.3700,96.1500,14.2800,102.6500,,286.6600
2025-09-12,12.9100,234.0700,349.3600,12.6100,,167.8000,158.5700,228.1500,813.8700,38.7200,39.8900,359.8700,67.2600,1123.4100,493.7400,431.5200,78.1100,53.4000,242.7600,66.5300,157.1100,59.8700,257.9800,115.9600,221.5000,172.3800,281.6900,54.9000,,26.9800,240.8000,2.0700,780.0600,68.6800,32.0700,16.9600,24.0800,33.9600,178.0600,306.9100,69.2000,222.1300,471.3100,116.9600,580.4100,330.1000,755.5900,180.8800,509.9000,157.2300,90.4100,118.8440,575.9600,4.5100,177.8200,292.1800,272.7300,9.7800,171.4300,66.8900,17.7600,161.8300,17.0100,254.2900,19.0900,13.4600,53.3400,155.8500,18.2900,143.3800,133.7800,35.5700,38.3400,7.3400,86.1300,195.9900,,174.8700,395.9400,259.3300,182.6000,106.5800,95.8900,11.8700,352.5100,42.0500,11.9300,339.4300,156.7200,,604.4400,394.5300,97.6600,13.8000,103.4900,,283.1900
2025-09-15,12.5300,236.7000,347.1000,13.0800,,170.9300,161.1600,231.4300,867.3000,40.9700,40.0000,364.0900,67.0200,1115.1100,491.5400,435.9400,86.3200,54.2400,242.5200,67.0200,157.3100,58.4200,258.0900,115.6200,226.1000,171.7700,286.7800,54.7900,,27.1000,251.6100,2.4000,786.7600,69.3800,32.0100,16.9200,24.7700,37.1400,177.4000,308.9000,70.7400,243.4800,473.2500,119.2100,582.9600,333.9700,764.7000,176.1100,515.3600,157.7700,90.9600,120.2260,574.5400,4.5500,177.7500,302.1400,263.1200,9.8600,171.2100,67.1100,18.3200,161.2200,16.8350,263.6400,19.2100,13.6000,54.0400,158.3700,18.3000,147.8900,134.5300,34.7700,38.7600,7.4600,90.0900,211.1200,,173.8700,410.0400,261.3800,178.2000,104.5500,98.8500,13.1700,347.8900,45.9800,13.8200,339.0500,157.5700,,607.5900,393.2100,102.3900,13.6800,103.6900,,285.6600
2025-09-16,12.4100,238.1500,352.7300,12.9100,,173.5400,160.4600,234.0500,878.4200,40.4300,40.1500,360.0000,73.2900,1118.8900,490.9900,440.6700,80.2300,53.7300,239.3100,66.9300,159.5400,57.8600,263.0900,115.2300,222.6600,172.0800,292.9700,55.4000,,27.6900,251.1600,2.3300,785.5300,69.5400,32.2400,17.0600,25.2700,36.4500,176.4600,309.1900,76.3500,233.6200,474.3200,120.4700,586.4200,327.3700,779.0000,176.4500,509.0400,158.8200,89.4300,120.0510,579.3600,4.6100,174.8800,306.6500,262.9600,9.7500,170.2600,66.8500,18.9800,164.1400,16.8700,266.6600,20.0000,14.3200,47.2450,158.5800,17.8700,147.2100,134.5100,35.2400,38.6000,7.7400,91.5500,211.1300,,172.0400,421.6200,262.0600,177.6300,104.2000,97.8300,12.3400,339.7800,44.3600,13.4100,340.0300,162.6400,,606.7900,391.3600,103.0900,13.4400,103.4200,,281.9600
2025-09-17,12.4800,238.9900,362.0700,12.8200,,178.1300,159.1600,231.6200,872.2700,41.1900,40.0800,346.1700,79.6700,1131.7800,492.3300,450.6600,81.8100,53.0300,242.2100,67.7200,160.0900,58.8200,259.2500,116.1000,222.8000,173.5900,289.5000,57.1900,,26.5400,249.5300,2.3100,794.2200,69.0000,32.6000,17.6800,24.9000,37.9000,177.2000,311.7500,75.7400,230.1500,473.1200,121.9000,598.6300,315.3800,775.7200,176.3200,510.0200,159.9900,94.0800,122.8500,577.0800,4.7000,170.2900,301.4100,256.2900,10.2300,168.3300,68.6200,22.5400,165.2600,17.7100,266.4700,21.9900,14.1100,48.0800,158.3100,18.3600,147.8700,136.1700,34.7900,37.7900,7.9900,93.9700,213.3600,,172.2500,425.8600,262.7900,180.3000,105.5100,92.9500,12.2400,341.6100,44.5500,14.0800,346.2000,163.6700,,606.0900,387.1500,100.9400,13.3200,104.2700,,279.4600
2025-09-18,12.5800,237.8800,367.4600,13.7700,,189.7600,157.9200,231.2300,927.8000,41.4400,41.9200,345.3500,80.9700,1137.1300,490.5000,466.9600,82.6100,52.6800,244.2800,68.6800,158.8400,59.4700,268.0700,114.8600,227.2100,173.1700,297.0900,58.8000,,27.1500,252.0300,2.5400,804.3100,68.7100,32.0600,17.5700,30.5700,36.3200,174.1600,313.2300,80.6500,262.6500,473.6200,126.3200,586.0500,316.3000,780.2500,179.7100,508.4500,168.8900,94.1200,120.7780,573.7500,4.7600,176.2400,296.6200,257.7500,10.6100,176.9700,68.5200,24.0200,168.1300,18.3500,270.7100,24.7400,14.6800,47.1800,158.1900,18.7200,152.1100,141.2900,34.7400,37.9900,8.4400,98.8700,216.6400,,169.6300,416.8500,268.6400,181.6200,105.3800,94.7000,12.2600,334.8200,45.7200,14.1000,338.1800,163.8500,,608.9400,387.1100,105.1500,13.6800,103.6000,,291.1100
2025-09-19,12.4500,245.5000,365.9000,13.3600,,190.1000,157.3900,231.4800,932.1500,45.1000,41.6000,344.9400,84.9300,1142.8500,492.8500,466.5400,86.1800,53.5400,247.0900,68.2100,156.2100,59.7600,265.2900,113.7600,221.9500,173.0900,301.1400,59.1500,,26.8300,254.7200,2.4300,805.0000,69.4400,31.9700,16.9700,29.5800,38.6400,176.1900,314.7800,80.7700,294.4900,472.9400,126.9200,584.1600,323.4300,778.3800,175.1400,517.9300,162.7300,99.3100,122.6970,573.0300,4.7400,176.6700,308.6600,255.6000,11.1100,182.3900,68.2200,26.8800,166.8500,23.2700,264.4800,28.5200,14.3800,47.7900,158.2400,19.1000,153.3000,137.1800,34.4300,39.0400,8.1600,102.2100,221.2300,,169.0500,426.0700,264.8700,179.3700,106.3100,98.5100,12.3500,336.6900,49.4300,14.8600,341.6100,162.6200,,611.7800,383.1200,106.6300,13.4400,102.3300,,294.2700
2025-09-22,12.3300,256.0800,364.0800,13.9400,,200.5200,159.7900,227.6300,957.8000,48.8500,42.6500,338.7900,86.2700,1136.2100,493.7100,472.1000,86.3100,54.1900,249.6900,67.7500,156.0500,58.8900,262.7500,112.5600,219.2400,173.4200,301.0200,59.7800,,27.1000,252.5300,2.8800,805.5600,70.6300,31.7500,17.1500,28.7600,41.9000,174.2100,312.4400,80.7200,306.2200,480.3900,132.2000,584.4900,323.5900,765.1600,181.8700,514.4500,164.6200,106.6000,122.7370,576.1500,4.7700,183.6100,328.1500,253.6600,11.1100,179.3300,67.6800,25.6700,169.7200,20.2100,257.5600,28.3700,15.2400,49.8100,159.4300,19.2000,157.1200,136.9900,33.9200,40.0400,8.5300,102.9200,229.3300,,170.6300,434.2100,272.6300,179.6200,104.1800,99.3900,13.4200,341.3000,50.4000,15.5700,344.3600,166.4400,,614.7600,383.1300,112.4100,13.9200,102.8200,,291.5700
2025-09-23,12.1900,254.4300,361.7800,13.9300,,200.8700,160.9000,220.7100,963.5100,54.8000,42.5100,338.9400,77.3800,1131.7500,494.1000,471.2600,86.8900,54.1200,244.5600,67.5400,157.4200,58.7500,265.7500,112.2500,228.7000,174.0700,305.6300,59.7200,,27.0400,251.6600,2.6200,806.3200,70.9400,31.3500,16.8800,29.3400,41.7700,176.5800,312.7400,83.9000,302.5900,486.6700,131.9300,569.9700,318.9600,755.4000,182.5600,509.2300,166.4100,107.8000,121.8470,577.0800,4.8500,178.4300,313.8300,254.1400,12.0500,182.5500,67.3100,27.5200,169.5300,21.4050,237.4500,31.4600,15.5300,52.9100,160.5400,18.4600,149.9400,133.5100,34.4900,39.9600,8.4200,106.4000,228.1300,,165.6800,425.8500,282.7100,182.0400,104.1300,97.8000,13.8500,347.6900,50.3600,16.6700,338.7000,170.3900,,611.5400,379.7200,110.2500,13.5600,102.5200,,289.2900
2025-09-24,11.9400,252.3100,353.2700,12.8200,,201.4400,160.8800,220.2100,946.9400,54.5000,42.7200,339.3100,69.1800,1127.9800,497.0900,469.7900,83.0900,55.9400,245.8900,67.3200,159.1800,57.7100,260.7400,113.4300,230.2400,167.3500,300.3000,57.6700,,26.7100,247.1400,2.3400,792.4300,70.2900,30.9700,17.0300,31.2200,47.1400,176.6900,313.4200,81.1800,276.0000,486.2500,128.3200,568.8100,315.3000,760.6600,190.7100,510.1500,161.7100,113.2300,120.3950,586.2700,4.7400,176.9700,308.4600,253.6500,11.9300,179.5600,67.8600,27.7200,173.5500,21.4100,235.6900,31.6400,15.7900,48.6900,161.3800,18.1900,148.8300,132.0000,34.6100,39.8200,8.2200,99.8300,223.7000,,163.8300,442.7900,280.7100,184.4400,101.3900,97.7800,13.6800,351.8100,48.5900,16.8700,338.6800,170.8300,,609.5000,376.6200,109.6900,13.4400,102.7300,,284.4200
2025-09-25,11.3900,256.8700,354.1600,13.1300,,199.6000,161.2700,218.1500,949.5500,49.3900,43.7200,336.1000,68.6900,1147.2900,494.9600,463.7200,85.6600,56.2200,240.9500,67.8500,160.7200,56.7400,262.0800,112.9900,225.2300,168.3200,297.1800,60.1800,,25.7800,245.7900,2.2000,794.7600,70.5800,30.6900,16.5400,33.9900,46.2900,177.7300,313.4500,84.2000,312.1900,484.3400,128.1300,567.3000,315.3200,748.9100,189.3000,507.0300,156.8300,107.9400,120.8240,585.7700,4.6800,177.6900,291.3300,249.2000,11.9600,179.1200,66.7400,26.3400,169.6800,20.5800,232.7500,32.1000,15.7400,46.6300,160.5100,18.1400,143.4500,130.0600,34.5900,41.0300,8.3300,94.2900,219.8500,,162.4200,423.3900,276.6600,182.0400,99.1500,97.6000,13.4400,345.5600,49.1700,17.2600,334.9300,174.4200,,606.5900,381.8700,107.2100,12.8400,103.0500,,286.6600
2025-09-26,11.3100,255.4600,360.3700,13.2200,,203.9200,159.4600,219.7800,951.5200,49.0900,44.7100,334.5300,70.3200,1156.4500,500.0300,465.7600,85.5800,56.9900,243.4300,67.2200,160.1600,57.2000,262.4700,113.4700,228.2700,193.3500,294.9800,60.0300,,26.6500,246.5400,2.2900,802.5100,70.9900,30.6200,16.5200,35.5000,41.8600,179.7100,316.0600,86.2800,305.3500,487.4400,128.3300,565.1300,318.4100,743.7500,191.9800,511.4600,157.2700,107.7000,121.0610,594.5200,4.6600,178.1900,283.4600,253.3700,12.2000,177.5700,67.3000,26.7600,169.2000,20.1450,240.1100,31.1800,15.5900,46.2600,163.3500,18.1500,140.2500,130.6400,35.5200,41.8600,8.2700,97.1200,217.5100,,166.6500,440.4000,273.3600,184.5500,97.9100,98.4500,13.6700,344.0800,48.4100,16.7100,337.3700,175.6300,,610.1600,385.7400,106.8800,12.9600,103.1600,,294.6500
2025-09-29,11.3800,254.4300,359.4200,13.4600,,204.9500,161.3600,222.1700,962.6100,48.8400,44.0400,327.9000,73.6000,1175.5601,499.2500,471.6100,84.4600,59.2300,245.1000,67.7200,156.1000,57.6600,272.5000,114.7800,219.8800,202.0500,293.6300,61.9900,,26.7800,244.0500,2.1400,804.1200,72.1600,30.3100,16.3200,34.4800,45.9300,181.6200,315.6900,88.0800,315.6200,491.9800,131.0900,568.1400,317.0000,743.4000,192.9500,514.6000,163.9000,110.2200,120.6410,593.9900,4.7000,181.8500,282.7600,251.6500,12.7900,178.8600,69.6800,25.3100,165.3000,18.8500,241.9800,29.6500,15.2500,47.0100,163.6300,18.0900,149.0000,128.8800,35.1100,42.5000,8.4000,113.5000,229.1400,,165.3100,443.2100,273.2300,183.2300,98.6400,99.5700,13.8900,345.1800,48.7100,16.5200,340.1600,172.1400,,610.1300,395.3100,116.7400,13.2000,103.0800,,296.9000
2025-09-30,11.2400,254.6300,352.7500,14.9600,,204.7400,161.7900,219.5700,968.0900,49.0800,45.6100,329.9100,84.5700,1165.8700,502.7400,477.1500,83.8600,59.8100,237.0000,68.4200,155.2900,56.7500,271.9900,114.5000,222.2200,201.7000,300.8200,62.4800,,25.8700,243.1000,2.1200,796.3500,72.7700,30.2300,16.2700,33.5500,46.9300,185.4200,315.4300,91.3700,310.0700,499.2100,133.9000,568.8100,310.3800,734.3800,191.3600,517.9500,167.3200,112.2700,119.8920,609.3200,4.8100,186.5800,281.2400,253.3200,12.9800,182.4200,67.0600,24.7100,166.3600,18.4100,229.9900,29.7900,14.6800,47.9100,167.3300,17.6100,148.6100,131.1300,34.3700,42.3700,7.7100,112.2000,236.0600,,159.7000,444.7200,279.2900,183.7300,96.5000,97.9700,13.3400,345.3000,47.6700,15.3500,341.3800,170.2600,,612.3800,391.6400,120.0600,13.2000,103.0600,,299.6600
2025-10-01,11.2700,255.4500,343.7200,14.5600,,217.7400,164.0100,220.6300,1003.2700,56.9400,44.9800,333.3900,90.1900,1141.0699,498.2000,480.8200,83.4900,60.5300,235.6900,68.7500,154.5800,56.1100,267.6400,112.9500,232.8400,201.6300,300.8800,62.6500,,26.5300,244.9000,2.2100,785.5100,72.8800,30.5400,16.3700,35.9400,47.0800,186.0500,310.7100,92.9600,331.1100,499.0000,142.7900,573.7700,321.5300,717.3400,192.7900,519.7100,182.1500,115.6100,117.0900,605.4200,4.8200,187.2400,289.0100,249.6300,13.7700,184.9500,66.6600,25.6300,166.4900,18.9700,202.6000,29.8500,14.6100,47.9700,167.2000,17.4300,149.5700,130.7900,35.0900,42.9100,7.7100,121.1200,256.8400,,149.5700,459.4600,288.4700,180.3900,93.1500,96.6100,12.9900,348.3000,48.2600,15.7100,347.8300,167.6700,,614.5700,404.2100,130.5900,13.4400,101.9600,,304.5300
2025-10-02,11.4300,257.1300,351.4800,14.2400,,223.5900,169.7300,222.4100,1030.1700,66.1600,46.5400,338.1800,88.0000,1160.5400,495.9200,490.5700,84.2000,60.7800,238.8800,68.3100,153.3700,57.0800,270.0900,112.1400,230.4000,201.0000,299.4500,61.4600,,26.4400,245.6900,2.1800,779.3800,72.6500,30.6300,16.1500,37.3000,47.0200,185.9800,307.5500,95.0300,349.0900,499.3600,146.9900,577.3300,326.2900,727.0500,194.2500,515.7400,183.7500,125.8700,116.2530,605.0100,4.8800,188.8900,288.7800,253.4900,14.8500,187.0500,68.9300,29.2100,168.8500,19.9800,200.9200,35.4000,13.5300,52.4700,166.6300,17.7700,151.3000,133.5300,34.1100,42.5300,8.2200,124.1400,254.7400,,151.0500,436.0000,288.1100,182.3200,94.8300,96.6100,13.6800,353.7200,50.2000,16.8200,345.9500,164.7000,,615.2500,408.8500,131.2600,13.3200,101.7000,,307.5800
